OriginalID,SourceLevel,TargetLevel,SourceText,TargetText,split
5420,ELE,INT,"And, each single word appears in many different brain spots.","And, each single word lights up many different brain spots.",train
4661,ELE,INT,But they say Nepal must do more to protect the habitat and animals that tigers eat so the big cats have enough space to move around and food to eat.,But they say Nepal needs to do more to protect the habitat and animals on which tigers feed so the big cats have enough space to roam and food to eat.,train
4522,ELE,INT,The Hotel Okura group  where Barack Obama has stayed  said they also injected beef with fat to make it juicier and incorrectly described tomatoes as organic.,The Hotel Okura chain  whose guests have included Barack Obama  said they had also injected beef with fat to make it juicier and incorrectly described tomatoes as organic.,train
5943,ELE,INT,"The stadiums were delivered late and  in some cases  not fully  nished, but there  have been no structural problems or dif culties entering the grounds.","The stadiums may have been delivered late and  in some cases  not fully  nished, but there have been no reports of structural problems or dif culties entering the grounds since the kick off.",train
4405,ELE,INT,"After the Downing Street meeting, Cameron asked the Conservative MP Mike Weatherley to be his adviser on the subject.","Following the Downing Street meeting, Cameron appointed the Conservative MP Mike Weatherley to be his adviser on the subject.",train
4563,ELE,INT,"In June 2012, she met John Sheehy.","In June 2012, Chon met John Sheehy, a philanthropist.",train
4978,ELE,INT,"The roof is plastic and the desks just old chairs, but the students inside the Chemin des Dunes school are studying hard.","The roof is plastic and the desks are just old chairs, but the students inside the Chemin des Dunes school are studying hard and hoping for a new life in France.",train
5257,ELE,INT,"When we came in the next morning and his tank was empty, I was really surprised, said Yarrell, who has not started looking for Inky.","When we came in the next morning and his tank was empty, I was really surprised, said Yarrell, who has not launched a search for Inky.",train
5219,ELE,INT,"But, perhaps its also because we often hear numbers in a non-native language out of context.","But, perhaps its also because you often hear numbers in a non-native language out of context or in isolation.",train
5038,ELE,INT,"Perhaps more surprisingly, the state-owned telecommunications company, Etecsa, is allowing the service.","Perhaps more surprisingly, the service has been approved by the state-owned telecommunications company, Etecsa.",train
5798,ELE,INT,"Vienna is the worlds best city to live in, Baghdad is the worst and London, Paris and New York are not in the top 35, says an international study on quality of life.","Vienna is the worlds best city to live in, Baghdad is the worst and London, Paris and New York do not even enter the top 35, according to international research into quality of life.",train
5108,ELE,INT,"Chinas Peng Shuai also said the heat had made her cramp up and vomit, and someone had to help her leave the court after her 75, 46, 63 defeat to Japans Kurumi Nara.","Chinas Peng Shuai also said the heat had made her cramp up and vomit, and she had to be helped from the court after her 75, 46, 63 defeat to Japans Kurumi Nara.",train
4467,ELE,INT,Not many exercise classes have a tea break in the middle.,Not many exercise classes have a tea break halfway through.,train
4510,ELE,INT,The original inquiry did not believe this propaganda.,This propaganda did not convince the original inquiry.,train
5784,ELE,INT,He was known as The Beale Street Blues Boy but this was shortened to Blues Boy King and then to BB.,"His billing, The Beale Street Blues Boy, was shortened to Blues Boy King and then to BB.",train
4815,ELE,INT,Only drivers with official permission can use special fast lanes to avoid the wait.,Only drivers with an official security clearance can use special fast lanes to avoid the wait.,train
4696,ELE,INT,"The fastest ageing countries  Jordan, Laos, Mongolia, Nicaragua and Vietnam  are in the lower half of the ranking, which suggests that politicians there need to look at the problem of ageing so that they can give enough support to their populations.","The fastest ageing countries  Jordan, Laos, Mongolia, Nicaragua and Vietnam  are in the lower half of the ranking, which suggests that politicians there need to look at the question of ageing if they are to provide enough support to their populations.",train
4907,ELE,INT,"Jenny Holdcroft, policy director for IndustriALL, which has been closely involved in the Accord, said that the agreement made sure that factories would not lose orders during closure because companies agreed to continue orders with suppliers for two years.","Jenny Holdcroft, policy director for IndustriALL, which has been closely involved in the Accord, said that the agreement ensured that factories would not lose orders during closure because brands had committed to maintain orders with suppliers for two years.",train
